asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/star/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-13_22-05-56/config.json[MAIN]
asn=36349	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=23 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=36349	id=4   	Main	On tx method called from NullRouting
asn=36349	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36574	id=7   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=36574	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36574	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=36574	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 25], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=36574	id=7   	Main	On prepare tx packet method called from NullRouting
asn=36577	id=1   	App	rx app packet seqnum=25 from=7[NODE]
asn=36577	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=36577	id=7   	Main	On tx method called from NullRouting
asn=36577	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36613	id=6   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=36613	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36613	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=36613	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 25], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=36613	id=6   	Main	On prepare tx packet method called from NullRouting
asn=36618	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=36639	id=4   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=36639	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=36639	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 24], channel offset=2 [SCHEDULER NEW]
asn=36639	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 24], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=36639	id=4   	Main	On prepare tx packet method called from NullRouting
asn=36639	id=1   	App	rx app packet seqnum=25 from=6[NODE]
asn=36639	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=25 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=36643	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=36664	id=1   	App	rx app packet seqnum=24 from=4[NODE]
asn=36664	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=36664	id=4   	Main	On tx method called from NullRouting
asn=36664	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36667	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=3 seqnum=25 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=36667	id=6   	Main	On tx method called from NullRouting
asn=36667	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=36771	id=1   	Main	On tx method called from NullRouting
asn=36771	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37098	id=9   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=37098	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37098	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 24], channel offset=2 [SCHEDULER NEW]
asn=37098	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 24], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=37098	id=9   	Main	On prepare tx packet method called from NullRouting
asn=37104	id=2   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=37104	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37104	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 24], channel offset=2 [SCHEDULER NEW]
asn=37104	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 24], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=37104	id=2   	Main	On prepare tx packet method called from NullRouting
asn=37104	id=8   	App	generate a packet, seqnum=16 for=1 [PACKET_SOURCE]
asn=37104	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37104	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 16], channel offset=2 [SCHEDULER NEW]
asn=37104	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 16], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=37104	id=8   	Main	On prepare tx packet method called from NullRouting
asn=37104	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=37110	id=1   	App	rx app packet seqnum=16 from=8[NODE]
asn=37110	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 3 channel offset: 2 acked=false[NODE]
asn=37110	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=16 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=37110	id=8   	Main	On tx method called from NullRouting
asn=37110	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37118	id=1   	App	rx app packet seqnum=24 from=9[NODE]
asn=37118	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=37124	id=1   	App	rx app packet seqnum=24 from=2[NODE]
asn=37124	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=2 seqnum=24 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=37124	id=2   	Main	On tx method called from NullRouting
asn=37124	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37132	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=3 seqnum=24 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=37132	id=9   	Main	On tx method called from NullRouting
asn=37132	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37297	id=5   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=37297	id=5   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37297	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=37297	id=5   	TSCH	schedule packet [src: 5, dest: 1, seqnum: 25], channel offset=2 timeslot=6 [SCHEDULER NEW]
asn=37297	id=5   	Main	On prepare tx packet method called from NullRouting
asn=37302	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 6 channel offset: 2 acked=false[NODE]
asn=37323	id=1   	App	rx app packet seqnum=25 from=5[NODE]
asn=37323	id=5   	Node	tx done from=5 source=5 to=1 destination=1 numtx=2 seqnum=25 packet buffer: timeslot: 6 channel offset: 2 acked=true, remove packet[NODE]
asn=37323	id=5   	Main	On tx method called from NullRouting
asn=37323	id=5   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37673	id=10  	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=37673	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37673	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 27], channel offset=2 [SCHEDULER NEW]
asn=37673	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 27], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=37673	id=10  	Main	On prepare tx packet method called from NullRouting
asn=37679	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=27 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=37683	id=6   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=37683	id=6   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37683	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=37683	id=6   	TSCH	schedule packet [src: 6, dest: 1, seqnum: 26], channel offset=2 timeslot=1 [SCHEDULER NEW]
asn=37683	id=6   	Main	On prepare tx packet method called from NullRouting
asn=37689	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 1 channel offset: 2 acked=false[NODE]
asn=37696	id=1   	App	rx app packet seqnum=26 from=6[NODE]
asn=37696	id=6   	Node	tx done from=6 source=6 to=1 destination=1 numtx=2 seqnum=26 packet buffer: timeslot: 1 channel offset: 2 acked=true, remove packet[NODE]
asn=37696	id=6   	Main	On tx method called from NullRouting
asn=37696	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37700	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=27 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=37735	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=3 seqnum=27 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=37756	id=3   	App	generate a packet, seqnum=24 for=1 [PACKET_SOURCE]
asn=37756	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37756	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 24], channel offset=2 [SCHEDULER NEW]
asn=37756	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 24], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=37756	id=3   	Main	On prepare tx packet method called from NullRouting
asn=37756	id=1   	App	rx app packet seqnum=27 from=10[NODE]
asn=37756	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=4 seqnum=27 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=37756	id=10  	Main	On tx method called from NullRouting
asn=37756	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37762	id=1   	App	rx app packet seqnum=24 from=3[NODE]
asn=37762	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=24 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=37762	id=3   	Main	On tx method called from NullRouting
asn=37762	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=37773	id=7   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=37773	id=7   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=37773	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=37773	id=7   	TSCH	schedule packet [src: 7, dest: 1, seqnum: 26], channel offset=2 timeslot=2 [SCHEDULER NEW]
asn=37773	id=7   	Main	On prepare tx packet method called from NullRouting
asn=37774	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=false[NODE]
asn=37781	id=1   	App	rx app packet seqnum=26 from=7[NODE]
asn=37781	id=7   	Node	tx done from=7 source=7 to=1 destination=1 numtx=2 seqnum=26 packet buffer: timeslot: 2 channel offset: 2 acked=true, remove packet[NODE]
asn=37781	id=7   	Main	On tx method called from NullRouting
asn=37781	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38002	id=8   	App	generate a packet, seqnum=17 for=1 [PACKET_SOURCE]
asn=38002	id=8   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38002	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 17], channel offset=2 [SCHEDULER NEW]
asn=38002	id=8   	TSCH	schedule packet [src: 8, dest: 1, seqnum: 17], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=38002	id=8   	Main	On prepare tx packet method called from NullRouting
asn=38006	id=1   	App	rx app packet seqnum=17 from=8[NODE]
asn=38006	id=8   	Node	tx done from=8 source=8 to=1 destination=1 numtx=1 seqnum=17 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=38006	id=8   	Main	On tx method called from NullRouting
asn=38006	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=3   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=6   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=7   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=8   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38045	id=1   	Main	On tx method called from NullRouting
asn=38045	id=1   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38056	id=2   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=38056	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38056	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=38056	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 25], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=38056	id=2   	Main	On prepare tx packet method called from NullRouting
asn=38057	id=9   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=38057	id=9   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38057	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=38057	id=9   	TSCH	schedule packet [src: 9, dest: 1, seqnum: 25], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=38057	id=9   	Main	On prepare tx packet method called from NullRouting
asn=38062	id=1   	App	rx app packet seqnum=25 from=2[NODE]
asn=38062	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=38062	id=2   	Main	On tx method called from NullRouting
asn=38062	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38063	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=38077	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=2 seqnum=25 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=38112	id=1   	App	rx app packet seqnum=25 from=9[NODE]
asn=38112	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=3 seqnum=25 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=38140	id=2   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=38140	id=2   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38140	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=38140	id=2   	TSCH	schedule packet [src: 2, dest: 1, seqnum: 26], channel offset=2 timeslot=3 [SCHEDULER NEW]
asn=38140	id=2   	Main	On prepare tx packet method called from NullRouting
asn=38146	id=1   	App	rx app packet seqnum=26 from=2[NODE]
asn=38146	id=2   	Node	tx done from=2 source=2 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 3 channel offset: 2 acked=true, remove packet[NODE]
asn=38146	id=2   	Main	On tx method called from NullRouting
asn=38146	id=2   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38168	id=9   	Node	tx done from=9 source=9 to=1 destination=1 numtx=4 seqnum=25 packet buffer: timeslot: 4 channel offset: 2 acked=true, remove packet[NODE]
asn=38168	id=9   	Main	On tx method called from NullRouting
asn=38168	id=9   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38388	id=4   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=38388	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38388	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=38388	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 25], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=38388	id=4   	Main	On prepare tx packet method called from NullRouting
asn=38393	id=1   	App	rx app packet seqnum=25 from=4[NODE]
asn=38393	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=38393	id=4   	Main	On tx method called from NullRouting
asn=38393	id=4   	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38728	id=10  	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=38728	id=10  	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38728	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 28], channel offset=2 [SCHEDULER NEW]
asn=38728	id=10  	TSCH	schedule packet [src: 10, dest: 1, seqnum: 28], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=38728	id=10  	Main	On prepare tx packet method called from NullRouting
asn=38729	id=1   	App	rx app packet seqnum=28 from=10[NODE]
asn=38729	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=1 seqnum=28 packet buffer: timeslot: 5 channel offset: 2 acked=false[NODE]
asn=38750	id=10  	Node	tx done from=10 source=10 to=1 destination=1 numtx=2 seqnum=28 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
asn=38750	id=10  	Main	On tx method called from NullRouting
asn=38750	id=10  	TSCH	On new time source called from New Scheduler [SCHEDULER NEW]
asn=38904	id=3   	App	generate a packet, seqnum=25 for=1 [PACKET_SOURCE]
asn=38904	id=3   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38904	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 25], channel offset=2 [SCHEDULER NEW]
asn=38904	id=3   	TSCH	schedule packet [src: 3, dest: 1, seqnum: 25], channel offset=2 timeslot=4 [SCHEDULER NEW]
asn=38904	id=3   	Main	On prepare tx packet method called from NullRouting
asn=38910	id=3   	Node	tx done from=3 source=3 to=1 destination=1 numtx=1 seqnum=25 packet buffer: timeslot: 4 channel offset: 2 acked=false[NODE]
asn=38914	id=4   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=38914	id=4   	TSCH	On packet ready called from new scheduler [SCHEDULER NEW]
asn=38914	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 [SCHEDULER NEW]
asn=38914	id=4   	TSCH	schedule packet [src: 4, dest: 1, seqnum: 26], channel offset=2 timeslot=5 [SCHEDULER NEW]
asn=38914	id=4   	Main	On prepare tx packet method called from NullRouting
asn=38918	id=1   	App	rx app packet seqnum=26 from=4[NODE]
asn=38918	id=4   	Node	tx done from=4 source=4 to=1 destination=1 numtx=1 seqnum=26 packet buffer: timeslot: 5 channel offset: 2 acked=true, remove packet[NODE]
