asn=0    	id=-1  	Main	copying configuration file /home/tegsingh/tsch-sim/examples/line/config.json to output directory /home/tegsingh/tsch-sim/results/2021-08-03_20-42-46/config.json[MAIN]
asn=90001	id=9   	TSCH	stats: {"idle_listen":1569,"channel_scan":72659,"rx_data":0,"rx_data_tx_ack":15,"tx_data":12,"tx_data_rx_ack":36}[NODE]
asn=90001	id=10  	Main	On periodic timer method called from NullRouting
asn=90001	id=10  	TSCH	stats: {"idle_listen":1438,"channel_scan":74248,"rx_data":0,"rx_data_tx_ack":0,"tx_data":10,"tx_data_rx_ack":17}[NODE]
asn=90048	id=9   	App	generate a packet, seqnum=11 for=1 [PACKET_SOURCE]
asn=90048	id=9   	Main	On prepare tx packet method called from NullRouting
asn=90057	id=8   	Main	On prepare tx packet method called from NullRouting
asn=90057	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=90073	id=7   	Main	On prepare tx packet method called from NullRouting
asn=90073	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=90073	id=8   	Main	On tx method called from NullRouting
asn=90089	id=6   	Main	On prepare tx packet method called from NullRouting
asn=90089	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=90089	id=7   	Main	On tx method called from NullRouting
asn=90105	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90105	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=90106	id=5   	App	generate a packet, seqnum=40 for=1 [PACKET_SOURCE]
asn=90106	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90121	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90121	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=90125	id=9   	Node	tx done to=8 numtx=2 acked=true, remove packet[NODE]
asn=90125	id=9   	Main	On tx method called from NullRouting
asn=90129	id=10  	Main	On tx method called from NullRouting
asn=90137	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90137	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=90137	id=4   	Main	On tx method called from NullRouting
asn=90153	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=90156	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=90156	id=6   	Main	On tx method called from NullRouting
asn=90172	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=90172	id=5   	Main	On tx method called from NullRouting
asn=90187	id=3   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=90189	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90189	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=90189	id=5   	Main	On tx method called from NullRouting
asn=90205	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90205	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=90205	id=4   	Main	On tx method called from NullRouting
asn=90238	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90238	id=3   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=90238	id=3   	Main	On tx method called from NullRouting
asn=90254	id=1   	App	rx app packet seqnum=11 from=9[NODE]
asn=90254	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=90254	id=2   	Main	On tx method called from NullRouting
asn=90255	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90255	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=90255	id=3   	Main	On tx method called from NullRouting
asn=90271	id=1   	App	rx app packet seqnum=40 from=5[NODE]
asn=90271	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=90271	id=2   	Main	On tx method called from NullRouting
asn=90521	id=5   	Main	On tx method called from NullRouting
asn=90570	id=7   	App	generate a packet, seqnum=31 for=1 [PACKET_SOURCE]
asn=90570	id=7   	Main	On prepare tx packet method called from NullRouting
asn=90582	id=6   	Main	On prepare tx packet method called from NullRouting
asn=90582	id=7   	Node	tx done to=6 numtx=1 acked=false[NODE]
asn=90598	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=90615	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90615	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=90615	id=6   	Main	On tx method called from NullRouting
asn=90616	id=7   	Node	tx done to=6 numtx=2 acked=true, remove packet[NODE]
asn=90616	id=7   	Main	On tx method called from NullRouting
asn=90631	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90631	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=90631	id=5   	Main	On tx method called from NullRouting
asn=90647	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90647	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=90647	id=4   	Main	On tx method called from NullRouting
asn=90663	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90663	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=90663	id=3   	Main	On tx method called from NullRouting
asn=90679	id=1   	App	rx app packet seqnum=31 from=7[NODE]
asn=90679	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=90693	id=2   	App	generate a packet, seqnum=67 for=1 [PACKET_SOURCE]
asn=90693	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90712	id=8   	App	generate a packet, seqnum=26 for=1 [PACKET_SOURCE]
asn=90712	id=8   	Main	On prepare tx packet method called from NullRouting
asn=90712	id=4   	App	generate a packet, seqnum=51 for=1 [PACKET_SOURCE]
asn=90712	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90713	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=90713	id=2   	Main	On tx method called from NullRouting
asn=90715	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90715	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=90715	id=4   	Main	On tx method called from NullRouting
asn=90719	id=7   	Main	On prepare tx packet method called from NullRouting
asn=90719	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=90719	id=8   	Main	On tx method called from NullRouting
asn=90721	id=6   	App	generate a packet, seqnum=28 for=1 [PACKET_SOURCE]
asn=90721	id=6   	Main	On prepare tx packet method called from NullRouting
asn=90730	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=90731	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=90734	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=90735	id=6   	Main	On prepare tx packet method called from NullRouting
asn=90735	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=90735	id=7   	Main	On tx method called from NullRouting
asn=90764	id=1   	App	rx app packet seqnum=67 from=2[NODE]
asn=90764	id=2   	Node	tx done to=1 numtx=2 acked=true, remove packet[NODE]
asn=90764	id=2   	Main	On tx method called from NullRouting
asn=90768	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90768	id=6   	Node	tx done to=5 numtx=2 acked=true, remove packet[NODE]
asn=90768	id=6   	Main	On tx method called from NullRouting
asn=90782	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90782	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=90782	id=3   	Main	On tx method called from NullRouting
asn=90784	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90784	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=90785	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90785	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=90785	id=6   	Main	On tx method called from NullRouting
asn=90798	id=1   	App	rx app packet seqnum=51 from=4[NODE]
asn=90798	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=90798	id=2   	Main	On tx method called from NullRouting
asn=90800	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90800	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=90816	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90816	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=90832	id=1   	App	rx app packet seqnum=28 from=6[NODE]
asn=90832	id=2   	Node	tx done to=1 numtx=1 acked=true, remove packet[NODE]
asn=90832	id=2   	Main	On tx method called from NullRouting
asn=90834	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=90834	id=4   	Main	On tx method called from NullRouting
asn=90835	id=5   	Node	tx done to=4 numtx=2 acked=false[NODE]
asn=90867	id=3   	Node	tx done to=2 numtx=2 acked=false[NODE]
asn=90886	id=5   	Node	tx done to=4 numtx=3 acked=true, remove packet[NODE]
asn=90886	id=5   	Main	On tx method called from NullRouting
asn=90903	id=4   	Main	On prepare tx packet method called from NullRouting
asn=90903	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=90903	id=5   	Main	On tx method called from NullRouting
asn=90914	id=1   	Main	On tx method called from NullRouting
asn=90917	id=4   	Main	On tx method called from NullRouting
asn=90918	id=3   	Node	tx done to=2 numtx=3 acked=true, remove packet[NODE]
asn=90918	id=3   	Main	On tx method called from NullRouting
asn=90919	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=90919	id=6   	Main	On tx method called from NullRouting
asn=90921	id=8   	Main	On tx method called from NullRouting
asn=90922	id=9   	Main	On tx method called from NullRouting
asn=90948	id=5   	App	generate a packet, seqnum=41 for=1 [PACKET_SOURCE]
asn=90948	id=5   	Main	On prepare tx packet method called from NullRouting
asn=90953	id=3   	Main	On prepare tx packet method called from NullRouting
asn=90953	id=4   	Node	tx done to=3 numtx=2 acked=true, remove packet[NODE]
asn=90953	id=4   	Main	On tx method called from NullRouting
asn=90954	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=90969	id=2   	Main	On prepare tx packet method called from NullRouting
asn=90969	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=90969	id=3   	Main	On tx method called from NullRouting
asn=90985	id=2   	Node	tx done to=1 numtx=1 acked=false[NODE]
asn=91022	id=4   	Main	On prepare tx packet method called from NullRouting
asn=91022	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=91022	id=5   	Main	On tx method called from NullRouting
asn=91036	id=2   	Node	tx done to=1 numtx=2 acked=false[NODE]
asn=91038	id=3   	Main	On prepare tx packet method called from NullRouting
asn=91038	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=91038	id=4   	Main	On tx method called from NullRouting
asn=91054	id=2   	Main	On prepare tx packet method called from NullRouting
asn=91054	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=91054	id=3   	Main	On tx method called from NullRouting
asn=91104	id=1   	App	rx app packet seqnum=26 from=8[NODE]
asn=91104	id=2   	Node	tx done to=1 numtx=3 acked=false[NODE]
asn=91134	id=10  	App	generate a packet, seqnum=13 for=1 [PACKET_SOURCE]
asn=91134	id=10  	Main	On prepare tx packet method called from NullRouting
asn=91146	id=9   	Main	On prepare tx packet method called from NullRouting
asn=91146	id=10  	Node	tx done to=9 numtx=1 acked=true, remove packet[NODE]
asn=91146	id=10  	Main	On tx method called from NullRouting
asn=91162	id=8   	Main	On prepare tx packet method called from NullRouting
asn=91162	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=91178	id=7   	Main	On prepare tx packet method called from NullRouting
asn=91178	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=91178	id=8   	Main	On tx method called from NullRouting
asn=91179	id=9   	Node	tx done to=8 numtx=2 acked=true, remove packet[NODE]
asn=91179	id=9   	Main	On tx method called from NullRouting
asn=91194	id=6   	Main	On prepare tx packet method called from NullRouting
asn=91194	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=91194	id=7   	Main	On tx method called from NullRouting
asn=91210	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=91225	id=3   	App	generate a packet, seqnum=71 for=1 [PACKET_SOURCE]
asn=91225	id=3   	Main	On prepare tx packet method called from NullRouting
asn=91241	id=3   	Node	tx done to=2 numtx=1 acked=false[NODE]
asn=91244	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=91265	id=8   	App	generate a packet, seqnum=27 for=1 [PACKET_SOURCE]
asn=91265	id=8   	Main	On prepare tx packet method called from NullRouting
asn=91265	id=9   	App	generate a packet, seqnum=12 for=1 [PACKET_SOURCE]
asn=91265	id=9   	Main	On prepare tx packet method called from NullRouting
asn=91271	id=7   	App	generate a packet, seqnum=32 for=1 [PACKET_SOURCE]
asn=91271	id=7   	Main	On prepare tx packet method called from NullRouting
asn=91274	id=2   	Node	tx done to=1 numtx=4 acked=false[NODE]
asn=91279	id=6   	Main	On prepare tx packet method called from NullRouting
asn=91279	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=91279	id=7   	Main	On tx method called from NullRouting
asn=91280	id=8   	Node	tx done to=7 numtx=1 acked=false[NODE]
asn=91281	id=9   	Node	tx done to=8 numtx=1 acked=false[NODE]
asn=91309	id=2   	Main	On prepare tx packet method called from NullRouting
asn=91309	id=3   	Node	tx done to=2 numtx=2 acked=true, remove packet[NODE]
asn=91309	id=3   	Main	On tx method called from NullRouting
asn=91312	id=2   	Main	On tx method called from NullRouting
asn=91313	id=3   	Main	On tx method called from NullRouting
asn=91314	id=7   	Main	On prepare tx packet method called from NullRouting
asn=91314	id=8   	Node	tx done to=7 numtx=2 acked=true, remove packet[NODE]
asn=91314	id=8   	Main	On tx method called from NullRouting
asn=91317	id=7   	Main	On tx method called from NullRouting
asn=91320	id=10  	Main	On tx method called from NullRouting
asn=91330	id=6   	Main	On prepare tx packet method called from NullRouting
asn=91330	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=91330	id=7   	Main	On tx method called from NullRouting
asn=91332	id=8   	Main	On prepare tx packet method called from NullRouting
asn=91332	id=9   	Node	tx done to=8 numtx=2 acked=true, remove packet[NODE]
asn=91332	id=9   	Main	On tx method called from NullRouting
asn=91346	id=5   	Main	On prepare tx packet method called from NullRouting
asn=91346	id=6   	Node	tx done to=5 numtx=3 acked=true, remove packet[NODE]
asn=91346	id=6   	Main	On tx method called from NullRouting
asn=91348	id=7   	Main	On prepare tx packet method called from NullRouting
asn=91348	id=8   	Node	tx done to=7 numtx=1 acked=true, remove packet[NODE]
asn=91348	id=8   	Main	On tx method called from NullRouting
asn=91362	id=5   	Node	tx done to=4 numtx=1 acked=false[NODE]
asn=91363	id=5   	Main	On prepare tx packet method called from NullRouting
asn=91363	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=91363	id=6   	Main	On tx method called from NullRouting
asn=91364	id=6   	Main	On prepare tx packet method called from NullRouting
asn=91364	id=7   	Node	tx done to=6 numtx=1 acked=true, remove packet[NODE]
asn=91364	id=7   	Main	On tx method called from NullRouting
asn=91380	id=5   	Main	On prepare tx packet method called from NullRouting
asn=91380	id=6   	Node	tx done to=5 numtx=1 acked=true, remove packet[NODE]
asn=91380	id=6   	Main	On tx method called from NullRouting
asn=91397	id=6   	Node	tx done to=5 numtx=1 acked=false[NODE]
asn=91413	id=4   	Main	On prepare tx packet method called from NullRouting
asn=91413	id=5   	Node	tx done to=4 numtx=2 acked=true, remove packet[NODE]
asn=91413	id=5   	Main	On tx method called from NullRouting
asn=91427	id=2   	Node	tx done to=1 numtx=5 acked=false[NODE]
asn=91429	id=3   	Main	On prepare tx packet method called from NullRouting
asn=91429	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=91429	id=4   	Main	On tx method called from NullRouting
asn=91430	id=4   	Main	On prepare tx packet method called from NullRouting
asn=91430	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=91430	id=5   	Main	On tx method called from NullRouting
asn=91436	id=5   	App	generate a packet, seqnum=42 for=1 [PACKET_SOURCE]
asn=91436	id=5   	Main	On prepare tx packet method called from NullRouting
asn=91445	id=2   	Main	On prepare tx packet method called from NullRouting
asn=91445	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=91445	id=3   	Main	On tx method called from NullRouting
asn=91446	id=3   	Main	On prepare tx packet method called from NullRouting
asn=91446	id=4   	Node	tx done to=3 numtx=1 acked=true, remove packet[NODE]
asn=91446	id=4   	Main	On tx method called from NullRouting
asn=91447	id=4   	Main	On prepare tx packet method called from NullRouting
asn=91447	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=91447	id=5   	Main	On tx method called from NullRouting
asn=91462	id=2   	Main	On prepare tx packet method called from NullRouting
asn=91462	id=3   	Node	tx done to=2 numtx=1 acked=true, remove packet[NODE]
asn=91462	id=3   	Main	On tx method called from NullRouting
asn=91463	id=4   	Node	tx done to=3 numtx=1 acked=false[NODE]
asn=91464	id=4   	Main	On prepare tx packet method called from NullRouting
asn=91464	id=5   	Node	tx done to=4 numtx=1 acked=true, remove packet[NODE]
asn=91464	id=5   	Main	On tx method called from NullRouting
asn=91465	id=6   	Node	tx done to=5 numtx=2 acked=false[NODE]
asn=91480	id=3   	App	generate a packet, seqnum=72 for=1 [PACKET_SOURCE]
